,Unnamed: 0,building_class_category,sale_price,gross_sqft,year_of_sale,year_built,ZipCode,neighborhood,residential_units,SchoolDist,BldgClass,YearAlter1,YearAlter2,LotArea,ResArea,UnitsRes,NumFloors,SP/Sq_ft
113408,113409,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2014.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113409,113410,01 ONE FAMILY HOMES,419666.0,1638.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1638.0,1.0,2.0,256.2063492063492
113410,113411,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113411,113412,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113412,113413,01 ONE FAMILY HOMES,419666.0,1634.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1634.0,1.0,2.0,256.83353733170134
113413,113414,01 ONE FAMILY HOMES,419666.0,1634.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1634.0,1.0,2.0,256.83353733170134
113414,113415,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113415,113416,01 ONE FAMILY HOMES,419666.0,1632.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1632.0,1.0,2.0,257.14828431372547
113416,113417,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113417,113418,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113418,113419,01 ONE FAMILY HOMES,419666.0,1638.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1638.0,1.0,2.0,256.2063492063492
113419,113420,01 ONE FAMILY HOMES,419666.0,1634.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1634.0,1.0,2.0,256.83353733170134
113420,113421,01 ONE FAMILY HOMES,419666.0,1606.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1606.0,1.0,2.0,261.3113325031133
113421,113422,01 ONE FAMILY HOMES,419666.0,1634.0,2017,2016,11239.0,SPRING CREEK,1,19.0,A5,2013.0,0.0,1900.0,1634.0,1.0,2.0,256.83353733170134
